customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn,avg_monthly_uasge,complaint_rate
1699,Female,South,Basic,51,2392.5180349613784,1,59,1,46.91211833257605,0.0196078431372549
1700,Male,North,Premium,54,5172.269073254915,2,26,1,95.78276061583176,0.037037037037037035
1701,Male,South,Premium,42,4156.479687700298,1,53,0,98.96380208810234,0.023809523809523808
1702,Female,West,Basic,26,5786.287725697318,3,1,0,222.5495279114353,0.11538461538461539
1703,Male,East,Standard,40,9216.307942328578,1,5,1,230.40769855821446,0.025
1704,Female,North,Premium,11,9179.309975604585,1,3,1,834.4827250549623,0.09090909090909091
1705,Male,East,Premium,25,2377.1815631784184,4,22,1,95.08726252713673,0.16
1706,Male,West,Basic,40,3091.2316672035204,0,46,1,77.28079168008802,0.0
1707,Female,West,Basic,25,1704.479944840596,5,30,1,68.17919779362384,0.2
1708,Female,West,Standard,20,9285.124677492871,4,47,0,464.25623387464356,0.2
1709,Female,North,Standard,42,4038.854888962133,1,56,1,96.16321164195554,0.023809523809523808
1710,Female,West,Premium,49,4552.080934348404,4,0,1,92.89961090506948,0.08163265306122448
1711,Female,North,Standard,55,8046.14372969685,0,43,1,146.29352235812453,0.0
1712,Female,North,Premium,11,5178.43738082189,1,57,1,470.7670346201718,0.09090909090909091
1713,Male,South,Premium,44,1285.57927399297,1,53,1,29.2177107725675,0.022727272727272728
1714,Male,North,Basic,10,4434.702223482696,2,50,0,443.47022234826966,0.2
1715,Female,West,Premium,52,6342.188028458454,0,54,1,121.9651543934318,0.0
1716,Male,North,Basic,49,7220.16996879466,5,46,0,147.35040752642163,0.10204081632653061
1717,Female,North,Premium,3,6488.98334255065,4,12,1,2162.9944475168836,1.3333333333333333
1718,Male,East,Premium,39,1279.8891204003965,0,5,1,32.81766975385632,0.0
1719,Female,West,Premium,27,3113.0107991020013,1,33,1,115.29669626303709,0.037037037037037035
1720,Male,North,Standard,35,7362.289985135832,0,36,0,210.35114243245232,0.0
1721,Male,South,Standard,49,8813.88292392714,1,15,1,179.87516171279879,0.02040816326530612
1722,Male,North,Basic,55,567.1455091163714,3,54,1,10.31173652938857,0.05454545454545454
1723,Male,North,Premium,40,518.0681698927738,3,31,0,12.951704247319345,0.075
1724,Male,East,Basic,31,6469.704840456717,2,43,1,208.70015614376504,0.06451612903225806
1725,Female,West,Basic,21,5525.656926216481,3,14,1,263.12652029602293,0.14285714285714285
1726,Female,West,Premium,22,1637.8566001253687,2,51,0,74.44802727842585,0.09090909090909091
1727,Female,South,Standard,19,5528.086658799907,0,3,0,290.9519294105214,0.0
1728,Male,South,Standard,14,9747.424700658425,2,42,1,696.2446214756018,0.14285714285714285
1729,Female,South,Basic,37,6345.912181926587,0,11,1,171.51114005206992,0.0
1730,Male,North,Standard,51,4546.497444892214,2,9,1,89.14700872337674,0.0392156862745098
1731,Male,North,Premium,45,8292.571630601797,2,1,1,184.27936956892881,0.044444444444444446
1732,Male,South,Premium,50,2206.9426079563004,1,23,1,44.13885215912601,0.02
1733,Female,West,Standard,23,4201.831665186441,3,15,1,182.68833326897567,0.13043478260869565
1734,Male,West,Standard,26,5324.902128927389,1,34,1,204.8039280356688,0.038461538461538464
1735,Female,South,Basic,43,5094.944931302479,1,55,1,118.48709142563904,0.023255813953488372
1736,Female,East,Standard,55,9217.627445190408,2,39,1,167.59322627618923,0.03636363636363636
1737,Male,West,Basic,44,2997.4142617420903,0,16,1,68.12305140322933,0.0
1738,Male,West,Premium,40,659.3868352232342,1,46,1,16.484670880580857,0.025
1739,Female,South,Premium,12,9172.134324686043,2,7,1,764.3445270571702,0.16666666666666666
1740,Female,West,Premium,1,2248.969805669592,1,28,1,2248.969805669592,1.0
1741,Female,North,Standard,50,3852.3769423694034,1,33,1,77.04753884738807,0.02
1742,Female,North,Standard,34,5355.827082728963,2,41,1,157.52432596261656,0.058823529411764705
1743,Female,West,Standard,44,9761.216658427313,4,30,0,221.84583314607528,0.09090909090909091
1744,Female,North,Basic,19,5399.157572123121,3,53,0,284.16618800648007,0.15789473684210525
1745,Male,East,Basic,23,4532.658734829943,1,59,1,197.0721189056497,0.043478260869565216
1746,Female,West,Basic,7,5878.020947224703,1,16,0,839.7172781749576,0.14285714285714285
1747,Female,South,Premium,7,9711.000783179665,4,3,1,1387.2858261685235,0.5714285714285714
1748,Female,North,Basic,1,8197.65152768876,1,22,1,8197.65152768876,1.0
1749,Female,East,Standard,18,1772.7845494880287,3,10,1,98.4880305271127,0.16666666666666666
1750,Male,East,Standard,8,8052.27414755167,1,22,1,1006.5342684439587,0.125
1751,Male,North,Premium,25,8426.880692058496,0,53,1,337.0752276823398,0.0
1752,Female,East,Standard,42,6937.871629188817,4,4,1,165.18741974259086,0.09523809523809523
1753,Female,West,Standard,29,6606.611245755917,1,51,1,227.81418088813504,0.034482758620689655
1754,Female,East,Standard,23,4464.682308393262,2,38,1,194.11662210405487,0.08695652173913043
1755,Male,North,Basic,29,6452.784332482592,0,31,1,222.50980456836524,0.0
1756,Male,East,Basic,1,7401.992224307351,3,4,1,7401.992224307351,3.0
1757,Male,North,Standard,15,1315.9204559355603,3,38,0,87.72803039570402,0.2
1758,Male,North,Standard,15,2647.566605816013,1,16,1,176.5044403877342,0.06666666666666667
1759,Male,East,Standard,28,2021.410601766311,0,22,1,72.19323577736824,0.0
1760,Male,North,Standard,36,8427.997185369542,0,33,1,234.11103292693173,0.0
1761,Female,North,Basic,42,6832.0256561645,1,29,1,162.66727752772618,0.023809523809523808
1762,Male,South,Premium,40,4562.707541794248,4,26,1,114.0676885448562,0.1
1763,Male,West,Standard,32,8277.951929835835,1,32,1,258.68599780736986,0.03125
1764,Female,North,Basic,46,7196.135265925856,4,15,1,156.43772317230122,0.08695652173913043
1765,Male,West,Standard,13,9144.57150729844,2,56,1,703.4285774844955,0.15384615384615385
1766,Female,South,Premium,21,860.389261369366,1,43,0,40.970917208065046,0.047619047619047616
1767,Male,South,Basic,49,5140.658077258229,1,30,1,104.91138933180059,0.02040816326530612
1768,Female,South,Basic,39,7096.804245404926,5,3,1,181.96933962576733,0.1282051282051282
1769,Female,South,Premium,38,2154.182549367973,1,51,1,56.68901445705192,0.02631578947368421
1770,Female,West,Premium,9,3338.549696516504,4,58,1,370.94996627961154,0.4444444444444444
1771,Female,East,Basic,20,4247.864888066284,1,19,1,212.3932444033142,0.05
1772,Female,East,Premium,20,7963.823620878832,0,47,1,398.1911810439416,0.0
1773,Male,West,Standard,8,4986.404390466232,1,31,1,623.300548808279,0.125
1774,Male,North,Premium,14,4979.413325193114,5,33,0,355.67238037093676,0.35714285714285715
1775,Female,West,Premium,20,4365.787423666238,3,50,1,218.2893711833119,0.15
1776,Female,North,Basic,35,2363.0319840335223,2,44,0,67.51519954381493,0.05714285714285714
1777,Female,North,Premium,55,9238.40820256637,0,50,1,167.97105822847945,0.0
1778,Male,East,Basic,45,3246.231094501087,1,15,1,72.13846876669082,0.022222222222222223
1779,Female,South,Standard,21,5717.910041622015,4,46,1,272.2814305534293,0.19047619047619047
1780,Female,East,Premium,41,1572.9193816708344,1,28,1,38.36388735782523,0.024390243902439025
1781,Female,East,Premium,53,4399.009581780567,2,48,1,83.00018078831258,0.03773584905660377
1782,Female,West,Basic,41,9047.654810075255,1,39,1,220.6745075628111,0.024390243902439025
1783,Male,West,Basic,54,9955.105861254862,0,28,1,184.3538122454604,0.0
1784,Female,North,Premium,22,3681.343381661324,0,55,1,167.33379007551474,0.0
1785,Female,West,Basic,43,1624.5064085119216,1,2,1,37.77921880260283,0.023255813953488372
1786,Male,North,Premium,6,3213.070114630912,0,41,1,535.5116857718186,0.0
1787,Female,North,Standard,55,3339.693507031493,6,6,1,60.72170012784533,0.10909090909090909
1788,Female,South,Premium,44,6480.637063394945,2,41,0,147.28720598624875,0.045454545454545456
1789,Male,South,Standard,27,5011.951572496147,2,39,1,185.6278360183758,0.07407407407407407
1790,Male,East,Standard,4,7707.751309829741,0,20,1,1926.9378274574353,0.0
1791,Male,South,Basic,4,7042.902516525063,5,34,0,1760.7256291312658,1.25
1792,Female,North,Basic,57,2587.956366859938,1,36,1,45.40274327824453,0.017543859649122806
1793,Female,West,Basic,28,7864.131329869203,3,28,1,280.8618332096144,0.10714285714285714
1794,Male,South,Basic,55,8489.872482456678,3,30,1,154.3613178628487,0.05454545454545454
1795,Male,South,Premium,27,6024.062878564617,3,16,0,223.11343994683764,0.1111111111111111
1796,Male,South,Standard,58,9283.910321560905,3,42,1,160.06741933725698,0.05172413793103448
1797,Female,South,Premium,54,7851.186415072048,1,20,1,145.39234101985272,0.018518518518518517
1798,Female,North,Standard,17,5994.41947804467,3,27,1,352.61291047321583,0.17647058823529413
1799,Male,North,Standard,39,9071.043373401968,1,59,1,232.59085572825558,0.02564102564102564
1800,Female,East,Standard,38,6043.548954381336,1,22,1,159.0407619574036,0.02631578947368421
1801,Male,West,Premium,52,5259.792160639668,2,30,1,101.14984924307053,0.038461538461538464
1802,Female,East,Basic,29,3626.957570069917,5,27,1,125.06750241620404,0.1724137931034483
1803,Female,East,Premium,40,8840.346972885009,1,46,1,221.00867432212522,0.025
1804,Female,South,Standard,7,1314.9989916409338,0,10,1,187.8569988058477,0.0
1805,Female,West,Premium,8,4787.676870752818,1,0,1,598.4596088441023,0.125
1806,Male,South,Standard,41,5420.391985562716,1,59,1,132.2046825747004,0.024390243902439025
1807,Female,North,Basic,33,5592.016157020791,6,23,1,169.4550350612361,0.18181818181818182
1808,Female,East,Basic,32,6553.709321803907,2,12,1,204.8034163063721,0.0625
1809,Male,West,Premium,35,5107.376680112775,2,42,1,145.92504800322214,0.05714285714285714
1810,Female,North,Basic,18,2642.499661635278,0,38,1,146.80553675751543,0.0
1811,Male,East,Standard,51,8583.749521781048,4,52,1,168.30881415256957,0.0784313725490196
1812,Male,West,Standard,59,6609.5007455717305,4,26,0,112.02543636562255,0.06779661016949153
1813,Female,East,Basic,43,8596.059355732032,4,0,1,199.90835711004726,0.09302325581395349
1814,Female,West,Basic,16,2832.8305607057296,3,8,1,177.0519100441081,0.1875
1815,Male,East,Basic,18,6406.863259537935,4,39,1,355.9368477521075,0.2222222222222222
1816,Male,South,Premium,59,7170.320076256311,1,20,1,121.53084875010697,0.01694915254237288
1817,Male,East,Premium,38,3895.7110876416,3,9,0,102.51871283267369,0.07894736842105263
1818,Female,East,Standard,25,8141.216770248322,4,8,1,325.64867080993287,0.16
1819,Male,West,Premium,34,124.83687093873756,1,2,0,3.671672674668752,0.029411764705882353
1820,Male,West,Premium,4,5989.705527120794,1,28,1,1497.4263817801984,0.25
1821,Male,South,Standard,5,6174.327856486092,2,21,0,1234.8655712972184,0.4
1822,Female,West,Standard,53,5385.046621082491,2,37,1,101.60465322797153,0.03773584905660377
1823,Male,East,Basic,14,6337.480020502549,2,41,1,452.6771443216107,0.14285714285714285
1824,Female,West,Basic,1,1755.5458845303751,1,40,0,1755.5458845303751,1.0
1825,Female,West,Premium,22,6879.33666984352,2,42,1,312.69712135652367,0.09090909090909091
1826,Male,West,Standard,46,3424.3107320829863,1,55,1,74.44153765397796,0.021739130434782608
1827,Female,South,Premium,21,4575.332051501586,2,29,1,217.87295483340884,0.09523809523809523
1828,Male,South,Premium,13,3397.78270356306,2,52,1,261.36790027408153,0.15384615384615385
1829,Female,North,Standard,54,4791.968414644905,2,23,1,88.7401558267575,0.037037037037037035
1830,Female,South,Standard,48,6253.535342466303,4,2,1,130.2819863013813,0.08333333333333333
1831,Male,South,Standard,36,8399.600361865956,3,7,0,233.32223227405433,0.08333333333333333
1832,Male,South,Standard,29,4886.007070638188,1,44,0,168.4830024357996,0.034482758620689655
1833,Male,East,Premium,59,3299.9158932756723,4,25,1,55.930777852130035,0.06779661016949153
1834,Female,North,Premium,38,4930.6246013613045,0,46,1,129.75327898319222,0.0
1835,Female,East,Premium,9,6919.156274298103,1,34,1,768.7951415886781,0.1111111111111111
1836,Male,South,Standard,33,3532.3370955853766,2,38,1,107.04051804804172,0.06060606060606061
1837,Male,South,Basic,22,4201.392539761721,2,50,0,190.97238817098733,0.09090909090909091
1838,Female,North,Premium,17,5672.11418838649,4,30,1,333.6537757874406,0.23529411764705882
1839,Female,North,Basic,23,3010.6917118907654,1,54,1,130.89963964742458,0.043478260869565216
1840,Female,West,Basic,36,2169.9381294899736,1,32,1,60.276059152499265,0.027777777777777776
1841,Male,South,Basic,6,1489.8836102462935,1,58,1,248.31393504104892,0.16666666666666666
1842,Female,South,Standard,48,3590.8388329481354,3,40,1,74.80914235308616,0.0625
1843,Male,East,Standard,39,578.5947737367649,6,34,1,14.835763429147818,0.15384615384615385
1844,Female,West,Premium,29,5876.477014424065,3,15,1,202.63713842841602,0.10344827586206896
1845,Female,South,Premium,27,1841.5027233754925,2,10,0,68.20380456946269,0.07407407407407407
1846,Male,East,Standard,5,3836.208444067424,3,48,0,767.2416888134848,0.6
1847,Male,North,Standard,9,2765.3058724438883,2,14,1,307.25620804932095,0.2222222222222222
1848,Male,East,Basic,24,6340.860666783319,1,24,1,264.2025277826383,0.041666666666666664
1849,Female,South,Standard,19,8518.422048521976,2,13,1,448.3380025537882,0.10526315789473684
1850,Female,East,Standard,33,6369.680325584615,0,8,1,193.02061592680653,0.0
1851,Female,East,Standard,59,5470.798793866599,2,9,1,92.72540328587456,0.03389830508474576
1852,Male,West,Standard,30,6723.929019288217,1,22,1,224.13096730960723,0.03333333333333333
1853,Female,West,Basic,58,396.9073138259784,1,44,1,6.843229548723766,0.017241379310344827
1854,Male,North,Premium,40,1316.1621435249856,1,5,0,32.90405358812464,0.025
1855,Male,West,Basic,52,1039.779636113338,1,27,1,19.99576223294881,0.019230769230769232
1856,Male,East,Standard,55,1072.1519409129617,0,12,1,19.493671652962938,0.0
1857,Female,West,Standard,4,2678.788780445825,2,44,0,669.6971951114563,0.5
1858,Female,South,Premium,55,5367.317377793732,2,12,1,97.58758868715876,0.03636363636363636
1859,Male,East,Premium,32,1235.3476287017963,3,45,1,38.604613396931136,0.09375
1860,Female,East,Premium,49,9357.650787774954,3,49,1,190.9724650566317,0.061224489795918366
1861,Male,East,Basic,1,8557.142346278712,3,29,1,8557.142346278712,3.0
1862,Male,South,Premium,34,9719.279102946522,3,54,1,285.8611500866624,0.08823529411764706
1863,Female,East,Standard,21,520.7504463760569,3,4,1,24.797640303621755,0.14285714285714285
1864,Male,West,Standard,31,8528.884226184231,3,6,1,275.12529761884616,0.0967741935483871
1865,Male,South,Standard,59,8056.967346870745,3,53,1,136.55876859102958,0.05084745762711865
1866,Female,East,Basic,14,9030.848059564358,4,54,1,645.0605756831684,0.2857142857142857
1867,Male,West,Premium,26,5326.647259832106,0,25,1,204.871048455081,0.0
1868,Male,West,Premium,22,7900.101800679166,0,22,1,359.0955363945076,0.0
1869,Male,North,Premium,34,607.7401054922589,1,51,1,17.874708985066437,0.029411764705882353
1870,Male,West,Premium,33,851.1901158914893,1,27,1,25.793639875499675,0.030303030303030304
1871,Male,West,Standard,57,1273.4691854009236,3,23,1,22.341564656156553,0.05263157894736842
1872,Male,North,Basic,13,9156.409746652258,2,32,1,704.3392112809429,0.15384615384615385
1873,Male,North,Premium,32,705.5765589456438,5,12,1,22.04926746705137,0.15625
1874,Female,South,Standard,55,1091.4803143211982,3,48,1,19.845096624021785,0.05454545454545454
1875,Female,West,Standard,8,9311.062986032315,1,33,1,1163.8828732540394,0.125
1876,Male,South,Basic,22,1163.186560139554,0,12,1,52.87211636997973,0.0
1877,Male,South,Premium,41,8710.5873573812,2,30,0,212.45335018002928,0.04878048780487805
1878,Female,East,Basic,56,7913.780801816635,0,55,0,141.3175143181542,0.0
1879,Female,South,Premium,20,498.7916864683272,6,28,1,24.939584323416362,0.3
1880,Female,South,Basic,21,316.28922920733703,5,30,0,15.061391867016049,0.23809523809523808
1881,Female,South,Premium,34,5390.444996784572,3,47,1,158.5424999054286,0.08823529411764706
1882,Female,South,Premium,49,9972.036497290996,2,30,1,203.51094892430604,0.04081632653061224
1883,Male,North,Basic,30,8800.418584979967,4,23,1,293.3472861659989,0.13333333333333333
1884,Female,West,Premium,6,3169.251790375718,4,45,1,528.2086317292864,0.6666666666666666
1885,Female,East,Basic,35,3924.4614177424937,0,29,1,112.12746907835697,0.0
1886,Female,North,Basic,27,3940.2693627572007,1,6,1,145.93590232434076,0.037037037037037035
1887,Male,East,Premium,20,7368.370277459646,2,19,1,368.4185138729823,0.1
1888,Male,East,Premium,49,3477.214251357597,1,1,1,70.96355615015504,0.02040816326530612
1889,Male,North,Basic,38,1563.1909076150812,1,17,0,41.13660283197582,0.02631578947368421
1890,Male,South,Standard,40,7496.363344977149,2,11,1,187.40908362442872,0.05
1891,Male,North,Basic,14,4634.354620626536,3,57,1,331.0253300447526,0.21428571428571427
1892,Male,East,Standard,10,860.1093644960232,1,53,1,86.01093644960233,0.1
1893,Female,East,Standard,52,7921.517458071402,2,56,0,152.3368741936808,0.038461538461538464
1894,Male,South,Basic,42,5894.5815131072695,1,20,1,140.34717888350642,0.023809523809523808
1895,Male,North,Basic,15,4944.756320160965,4,38,1,329.6504213440643,0.26666666666666666
1896,Female,West,Basic,40,6766.097354758071,1,18,1,169.15243386895176,0.025
1897,Male,East,Standard,43,5103.140059921626,2,5,1,118.67767581213083,0.046511627906976744
1898,Female,North,Basic,48,6519.359465086142,1,8,1,135.8199888559613,0.020833333333333332
1899,Female,South,Basic,58,8688.136599116684,0,51,0,149.79545860546006,0.0
1900,Male,South,Premium,3,6173.792244300141,1,3,1,2057.930748100047,0.3333333333333333
1901,Female,West,Premium,15,6630.044928757321,0,19,1,442.0029952504881,0.0
1902,Female,East,Premium,45,6177.17508726468,1,2,1,137.27055749477066,0.022222222222222223
1903,Female,West,Basic,31,5358.679798569637,4,8,0,172.86063866353666,0.12903225806451613
1904,Female,West,Basic,11,1802.5268686571685,0,26,1,163.8660789688335,0.0
1905,Male,West,Basic,46,3423.208671232768,2,4,0,74.41757980940801,0.043478260869565216
1906,Female,West,Standard,39,6961.77877684541,3,3,1,178.50714812424127,0.07692307692307693
1907,Male,South,Standard,19,4312.213456347594,2,18,1,226.95860296566283,0.10526315789473684
1908,Female,East,Premium,15,4120.67721791913,1,36,1,274.711814527942,0.06666666666666667
1909,Female,West,Standard,38,7616.765912892523,2,15,1,200.44120823401377,0.05263157894736842
1910,Female,East,Standard,20,155.1317201742463,3,52,1,7.756586008712316,0.15
1911,Male,South,Standard,22,6822.045354428851,1,21,1,310.09297065585685,0.045454545454545456
1912,Male,South,Premium,7,4943.342453851152,2,15,1,706.1917791215931,0.2857142857142857
1913,Male,North,Premium,56,3829.9495543388857,4,20,1,68.3919563274801,0.07142857142857142
1914,Female,North,Standard,14,3471.312454578537,1,55,1,247.95088961275266,0.07142857142857142
1915,Female,East,Basic,54,1811.4674036201784,0,59,0,33.545692659632934,0.0
1916,Female,North,Premium,4,3409.0956192111703,7,33,1,852.2739048027926,1.75
1917,Female,West,Standard,9,3975.042873892691,2,4,1,441.6714304325212,0.2222222222222222
1918,Male,East,Basic,39,4430.744302305865,1,15,1,113.60882826425295,0.02564102564102564
1919,Female,South,Basic,25,6755.776322907523,1,1,1,270.2310529163009,0.04
1920,Male,South,Premium,47,4590.353092287749,2,12,1,97.6670870699521,0.0425531914893617
1921,Female,West,Basic,35,7983.214611811171,3,31,1,228.09184605174775,0.08571428571428572
1922,Male,North,Premium,37,6433.406174045907,4,50,1,173.87584254178128,0.10810810810810811
1923,Male,East,Standard,49,1977.0110869914845,3,13,1,40.347165040642544,0.061224489795918366
1924,Female,East,Premium,27,2844.014410428083,2,20,0,105.33386705289196,0.07407407407407407
1925,Female,West,Basic,28,884.566945769716,6,59,1,31.591676634632712,0.21428571428571427
1926,Male,North,Premium,24,9462.64537374089,4,3,1,394.27689057253707,0.16666666666666666
1927,Female,East,Premium,33,8876.84976416974,1,41,1,268.995447399083,0.030303030303030304
1928,Female,West,Standard,33,939.4826319642776,3,9,1,28.46917066558417,0.09090909090909091
1929,Male,East,Basic,16,5783.352556889854,1,45,0,361.4595348056159,0.0625
1930,Male,South,Premium,23,9607.978006722104,1,15,1,417.73817420530884,0.043478260869565216
1931,Male,East,Standard,46,7496.713620466941,3,54,1,162.9720352275422,0.06521739130434782
1932,Male,East,Standard,11,4968.940720309659,2,56,0,451.72188366451445,0.18181818181818182
1933,Female,East,Standard,46,2486.919590175685,1,10,1,54.063469351645324,0.021739130434782608
1934,Male,North,Standard,40,2862.4670433048263,2,32,1,71.56167608262066,0.05
1935,Male,North,Standard,19,7388.755751246471,6,21,0,388.88188164455113,0.3157894736842105
1936,Male,West,Premium,34,7827.695205114082,1,52,1,230.22632956217888,0.029411764705882353
1937,Female,North,Premium,23,5334.063911079183,3,49,0,231.91582222083403,0.13043478260869565
1938,Male,East,Basic,10,1297.3921450153773,1,51,1,129.73921450153773,0.1
1939,Female,East,Premium,37,9345.296898903289,2,10,0,252.57559186225106,0.05405405405405406
1940,Male,North,Basic,47,8463.151072210676,0,27,0,180.06704408958885,0.0
1941,Male,North,Basic,1,1491.333912371486,1,33,1,1491.333912371486,1.0
1942,Female,East,Basic,2,661.603077925637,2,40,1,330.8015389628185,1.0
1943,Male,East,Premium,51,5405.0900592223625,2,10,1,105.9821580239679,0.0392156862745098
1944,Male,South,Standard,22,2913.0119155223074,2,57,1,132.40963252374124,0.09090909090909091
1945,Female,West,Basic,17,2904.1721232042228,1,6,1,170.83365430613074,0.058823529411764705
1946,Male,North,Standard,47,963.4937682290764,2,14,1,20.499867409129287,0.0425531914893617
1947,Male,West,Basic,24,9538.519769186736,2,19,1,397.438323716114,0.08333333333333333
1948,Male,East,Premium,50,8318.647950632461,2,15,1,166.37295901264923,0.04
1949,Male,West,Basic,21,1226.9624595715766,0,28,0,58.426783789122695,0.0
1950,Female,North,Premium,40,8778.32779974322,3,4,1,219.4581949935805,0.075
1951,Male,North,Standard,29,6861.264954035057,2,20,0,236.59534324258817,0.06896551724137931
1952,Female,West,Premium,53,3321.867205103226,2,14,1,62.676739718928786,0.03773584905660377
1953,Male,North,Standard,14,8725.380488709805,3,5,1,623.2414634792718,0.21428571428571427
1954,Female,South,Premium,8,6020.419659041388,1,48,0,752.5524573801735,0.125
1955,Male,East,Basic,30,8501.831458910423,1,22,1,283.39438196368076,0.03333333333333333
1956,Female,East,Basic,22,4745.752452423799,2,43,1,215.71602056471812,0.09090909090909091
1957,Male,North,Premium,23,5056.445297602092,3,50,1,219.84544772183008,0.13043478260869565
1958,Female,East,Standard,40,2980.9992911684653,1,41,0,74.52498227921163,0.025
1959,Female,South,Standard,51,3938.1576502526113,3,55,1,77.21877745593356,0.058823529411764705
1960,Male,North,Standard,13,5720.745484369392,3,44,1,440.0573449514917,0.23076923076923078
1961,Female,South,Premium,28,9475.886314715312,1,28,1,338.42451123983255,0.03571428571428571
1962,Male,South,Premium,30,6041.165823684534,1,0,0,201.3721941228178,0.03333333333333333
1963,Male,East,Premium,5,1559.0440986258964,2,4,1,311.80881972517926,0.4
1964,Male,East,Premium,10,169.2622362172186,0,8,1,16.92622362172186,0.0
1965,Male,West,Standard,39,8524.779769535931,3,14,1,218.58409665476748,0.07692307692307693
1966,Male,South,Standard,9,3706.821691324915,1,48,0,411.8690768138794,0.1111111111111111
1967,Female,East,Premium,14,3218.1628024343454,3,32,1,229.86877160245325,0.21428571428571427
1968,Male,South,Premium,38,8027.238117129581,2,23,1,211.24310834551528,0.05263157894736842
1969,Male,West,Standard,10,9459.10656098937,1,36,1,945.910656098937,0.1
1970,Male,South,Standard,33,7505.646374684368,4,52,1,227.44382953588996,0.12121212121212122
1971,Male,North,Basic,11,1821.08839782318,2,5,1,165.55349071119818,0.18181818181818182
1972,Male,West,Premium,40,3974.6451065513183,2,38,0,99.36612766378296,0.05
1973,Male,West,Basic,6,7618.045669103933,2,10,1,1269.6742781839887,0.3333333333333333
1974,Female,South,Standard,17,9078.565565238676,2,24,0,534.0332685434515,0.11764705882352941
1975,Female,South,Standard,36,9986.140633101635,3,17,1,277.3927953639343,0.08333333333333333
1976,Male,East,Premium,6,5164.452980668039,4,21,1,860.7421634446732,0.6666666666666666
1977,Female,North,Basic,47,8242.995701585303,2,59,0,175.38288726777242,0.0425531914893617
1978,Male,West,Standard,10,561.6532634961023,2,40,1,56.16532634961023,0.2
1979,Male,West,Basic,49,2929.665022574183,4,13,1,59.78908209335067,0.08163265306122448
1980,Male,West,Basic,42,3777.982693140144,2,9,1,89.95196888428914,0.047619047619047616
1981,Male,East,Basic,5,9757.686068290752,1,16,1,1951.5372136581504,0.2
1982,Male,North,Basic,19,133.5971173271194,1,28,1,7.0314272277431265,0.05263157894736842
1983,Female,West,Basic,7,3149.405303849672,1,5,1,449.915043407096,0.14285714285714285
1984,Female,West,Premium,24,9311.081370167749,2,6,1,387.96172375698956,0.08333333333333333
1985,Female,East,Premium,51,3136.114526935712,0,4,0,61.492441704621804,0.0
1986,Female,South,Basic,42,2328.160981564311,0,26,1,55.43240432295978,0.0
1987,Male,West,Premium,19,7327.876263216237,2,34,1,385.6776980640125,0.10526315789473684
1988,Female,North,Standard,11,7478.855040698667,4,54,1,679.8959127907879,0.36363636363636365
1989,Male,North,Basic,3,4774.561038210334,4,16,1,1591.5203460701114,1.3333333333333333
1990,Female,North,Premium,30,9474.482951667693,1,6,1,315.8160983889231,0.03333333333333333
1991,Female,North,Premium,43,2106.8000874642344,2,0,0,48.995350871261266,0.046511627906976744
1992,Female,East,Standard,38,9142.816756398017,1,14,1,240.60044095784255,0.02631578947368421
1993,Female,West,Standard,6,7579.529957600427,2,37,1,1263.2549929334045,0.3333333333333333
1994,Male,East,Standard,47,3745.262574455069,2,57,1,79.68643775436317,0.0425531914893617
1995,Female,North,Standard,35,8088.395335261402,5,48,1,231.0970095788972,0.14285714285714285
1996,Female,North,Basic,22,1418.7015464961632,0,54,1,64.48643393164379,0.0
1997,Male,North,Premium,57,1396.7266826129503,3,10,1,24.503976887946497,0.05263157894736842
1998,Male,East,Premium,11,9306.378312149318,6,51,1,846.0343920135743,0.5454545454545454
1999,Female,North,Standard,8,1038.3270276695755,2,25,0,129.79087845869694,0.25
2000,Male,West,Premium,27,140.38810780910626,2,42,0,5.199559548485417,0.07407407407407407
2001,Male,North,Premium,29,3951.40186669053,3,52,0,136.25523678243206,0.10344827586206896
2002,Male,West,Premium,55,1128.1246468780648,0,48,1,20.511357215964814,0.0
2003,Female,West,Standard,55,8644.061283118084,1,42,1,157.164750602147,0.01818181818181818
2004,Male,North,Premium,8,9234.665783085036,1,55,1,1154.3332228856295,0.125
2005,Female,East,Premium,23,4876.021007128486,1,13,0,212.00091335341244,0.043478260869565216
2006,Female,South,Premium,29,4312.168176799366,3,58,1,148.69545437239194,0.10344827586206896
2007,Female,South,Basic,16,5436.48884174651,2,12,1,339.78055260915687,0.125
2008,Female,West,Basic,35,2339.326785965364,3,3,1,66.83790817043896,0.08571428571428572
2009,Male,East,Premium,8,3049.8620280613263,1,47,1,381.2327535076658,0.125
2010,Female,South,Premium,8,1099.6739877916475,1,36,1,137.45924847395594,0.125
2011,Male,North,Premium,45,4519.855902002497,5,32,1,100.44124226672216,0.1111111111111111
2012,Female,North,Premium,33,6155.747063083227,2,13,1,186.5377897904008,0.06060606060606061
2013,Male,West,Premium,42,9309.21497047686,2,12,1,221.64797548754427,0.047619047619047616
2014,Female,East,Premium,5,7416.824389204907,2,16,1,1483.3648778409813,0.4
2015,Male,East,Basic,37,7258.3309621765475,3,46,1,196.17110708585264,0.08108108108108109
2016,Female,South,Standard,17,3149.1897247316115,5,38,1,185.24645439597714,0.29411764705882354
2017,Female,South,Premium,22,8894.10364534944,3,47,1,404.27743842497455,0.13636363636363635
